ID,email,text,category
803,tara92@yahoo.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
804,ksmith@yahoo.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
805,mark93@hotmail.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
806,martha85@yahoo.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
807,mzimmerman@chan-king.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
808,zross@whitney.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
809,bwilson@pearson.org,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
810,chloe68@hodge-lane.org,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
811,qsanchez@campbell-krause.info,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
812,vancejennifer@cole.net,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
813,aharvey@garcia.org,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
814,andrew01@hotmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
815,scottknight@mcintosh-marshall.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
816,christinegreer@yahoo.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
817,andrea94@hotmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
818,sfisher@rodriguez.org,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
819,angelica23@jenkins.biz,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
820,brian58@jackson.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
821,kristie96@yahoo.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
822,obrienjonathan@evans.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
823,ericcarpenter@ross-farley.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
824,byrdgabriela@guzman.org,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
825,qsimmons@yahoo.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
826,bruiz@raymond-ferguson.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
827,laurieallen@strickland.biz,All my selfies are gone! Did the update eat them?,DATA_LOSS
828,newtonvictoria@jimenez-garner.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
829,leslie61@ayala.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
830,calvinayala@hunter.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
831,wpayne@hotmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
832,michaelbrown@rodriguez.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
833,fbrooks@yahoo.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
834,carloscollier@brown.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
835,alexnorman@maldonado.info,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
836,maldonadohaley@ritter.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
837,pbradford@lane-kelly.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
838,darren31@hotmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
839,jpayne@yahoo.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
840,vturner@hotmail.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
841,donaldkennedy@hotmail.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
842,manuel19@yahoo.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
843,costaangela@hotmail.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
844,josephrogers@hotmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
845,cthomas@yahoo.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
846,austin87@arnold.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
847,kmorales@hotmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
848,lunachristian@boyd-wu.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
849,ibrown@gmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
850,debramorris@gmail.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
851,tiffanymiller@campos.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
852,sean94@robertson.net,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
853,ngaines@yahoo.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
854,courtney28@dyer-perry.info,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
855,bjohnson@hotmail.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
856,royricky@yahoo.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
857,matthew70@garcia.biz,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
858,bcohen@kennedy.info,All my selfies are gone! Did the update eat them?,DATA_LOSS
859,wyattcindy@johnson.biz,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
860,emilyfarrell@hall-chambers.info,All my selfies are gone! Did the update eat them?,DATA_LOSS
861,jhernandez@anderson.info,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
862,schroedershannon@hotmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
863,arthurberg@gmail.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
864,steven03@jacobson.biz,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
865,youngjudy@lawson.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
866,xmcclure@gmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
867,ywilliams@contreras.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
868,ystephens@gmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
869,plarsen@gmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
870,cheyennemitchell@gentry.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
871,kelly83@phillips.net,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
872,traviswhite@yahoo.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
873,heathertran@hotmail.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
874,seanwilson@gmail.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
875,jeffmatthews@gmail.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
876,christopherwilliams@cantu-morris.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
877,uchase@benitez-fischer.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
878,bobby32@cortez.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
879,danastone@gmail.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
880,hickmanbrian@reynolds.net,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
881,isaiah54@christensen-mitchell.org,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
882,michelle00@shepherd-lee.biz,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
883,rachel82@hotmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
884,ycarson@weiss-gilmore.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
885,bushalexis@hotmail.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
886,bennettshannon@hotmail.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
887,cmitchell@smith-smith.org,All my selfies are gone! Did the update eat them?,DATA_LOSS
888,elizabeth61@hotmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
889,roymichelle@wagner.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
890,jameslewis@davis.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
891,michaelgonzalez@yahoo.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
892,brandi42@reyes.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
893,fjefferson@hotmail.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
894,nichole78@ortiz-thomas.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
895,david36@jackson.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
896,zgarcia@wood-carlson.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
897,stevenlopez@yahoo.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
898,lindseylopez@morrison.info,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
899,ksmith@yahoo.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
900,rachel48@gmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
901,orowe@gmail.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
902,davidthompson@yahoo.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
903,hilljasmine@stone.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
904,desireebaker@jackson.org,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
905,aarondorsey@hotmail.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
906,nicholasriley@garza-stokes.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
907,duncanmichael@hotmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
908,sandra70@white.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
909,denise03@gmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
910,jacobvalencia@valentine.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
911,debrajohnson@roberts.org,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
912,tricia82@hotmail.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
913,johnhendricks@wilson-brown.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
914,hstein@jackson.net,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
915,david78@yahoo.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
916,lori14@hotmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
917,michaelrivera@boyd-gibson.info,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
918,jeremiahgarza@gomez.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
919,daniel54@griffin.net,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
920,shahjordan@mendoza.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
921,taylorbeth@higgins.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
922,leahjones@mercado.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
923,krystalsimmons@green-leblanc.net,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
924,fernandezjim@yahoo.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
925,ortizjasmine@hotmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
926,brittanyhamilton@taylor.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
927,lisawilson@gmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
928,ckennedy@walker-martin.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
929,lanethomas@terrell.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
930,ashleysmith@johnston.net,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
931,brendadavis@williams-wade.net,All my selfies are gone! Did the update eat them?,DATA_LOSS
932,asmith@hansen.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
933,vprice@hotmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
934,sholmes@gmail.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
935,briangalloway@bond.net,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
936,karamyers@conway.org,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
937,luiscox@austin.net,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
938,nsweeney@gmail.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
939,weeksvictoria@yahoo.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
940,jtorres@bailey.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
941,webbstephanie@gmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
942,michelle21@martin.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
943,sarahrichardson@smith.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
944,xtyler@nunez.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
945,tamara33@hotmail.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
946,mckenziematthew@henry.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
947,svaughn@rich.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
948,samantha88@richards.info,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
949,hmcpherson@hotmail.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
950,michellekhan@gmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
951,kathryn38@roberts-medina.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
952,amanda51@yahoo.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
953,zcrosby@hotmail.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
954,morrisrachael@hotmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
955,gsolomon@gmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
956,katherine48@yahoo.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
957,johnadams@green-stone.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
958,jdurham@moore.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
959,perezkimberly@smith.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
960,beverlyclarke@yahoo.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
961,jpowell@gmail.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
962,gregoryemily@yahoo.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
963,richard57@williams.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
964,jackjackson@armstrong.net,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
965,davispatricia@roman.org,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
966,brownemma@yahoo.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
967,tammy97@yahoo.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
968,francisco47@juarez.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
969,djones@flores-johnson.biz,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
970,aaron21@yahoo.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
971,porterwilliam@rodriguez.biz,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
972,mistysingh@yahoo.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
973,williamalvarez@yahoo.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
974,jeremy52@wiley.org,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
975,matthew74@scott.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
976,adaniels@haley.net,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
977,hgill@valdez.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
978,steventhompson@hotmail.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
979,laurenhampton@bell-wilson.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
980,jpatel@vasquez.com,Is it normal for my gadget to lose battery like I lose my keys? Every. Single. Day.,BATTERY_LIFE
981,susanhopkins@harris-friedman.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
982,joshuatodd@tanner-long.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
983,stacey51@yahoo.com,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
984,idavis@jefferson.com,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
985,snelson@miller-hebert.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
986,edwardmoore@gibbs.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
987,megangray@yahoo.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
988,jchavez@gmail.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
989,foxdenise@arnold.org,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
990,nguyenjoshua@rice.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
991,william86@hotmail.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
992,andrewhuerta@lee.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
993,dennisamy@cabrera.net,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
994,wesley74@wong.net,"My package is playing hide and seek, and I'm losing. Where is it?",DELIVERY_PROBLEM
995,susan65@gmail.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
996,xwade@gmail.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
997,victoria74@gmail.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
998,rossjon@yahoo.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
999,bergvanessa@hotmail.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1000,mflores@miller.org,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1001,jackmorgan@yahoo.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1002,edwardsjoshua@hotmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1003,gwashington@jennings-duran.net,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
1004,villarrealanita@curtis-khan.org,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1005,darrell09@hotmail.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1006,joelgonzalez@thomas.com,My phone's battery is dying faster than my social life. What's up with that?,BATTERY_LIFE
1007,dcruz@hotmail.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1008,robertmeyer@freeman.org,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
1009,edwardrivers@gmail.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1010,pmorris@hotmail.com,Looking for the holy grail of gadgets. Got any leads?,PRODUCT_RECOMMENDATION
1011,xrodriguez@gmail.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1012,george92@jones-moore.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1013,kramerkatelyn@hotmail.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1014,princekelly@moses-taylor.com,Setting this up is harder than assembling IKEA furniture. Help!,PRODUCT_SETUP
1015,thomaselizabeth@williams.net,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
1016,andrew94@yahoo.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1017,ujohnson@hotmail.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1018,patrickmercado@yahoo.com,This device isn’t meshing with my setup. Compatibility tips?,PRODUCT_COMPATIBILITY
1019,shellysmith@wilson.info,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1020,shannon63@davenport.com,My files pulled a Houdini on me post-update. Help!,DATA_LOSS
1021,gonzalesedward@hotmail.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1022,ahughes@hotmail.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1023,usimon@yahoo.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1024,brandonrodriguez@yahoo.com,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1025,coreybrown@hotmail.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1026,russellallen@ryan.org,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
1027,morenobilly@gmail.com,"Found a bug. Not the cute, crawly kind. The crashy, annoying kind.",SOFTWARE_BUG
1028,lindagoodwin@yahoo.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1029,ramosjennifer@soto-shannon.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1030,dennisbrooks@gmail.com,"Oops, looks like I'm locked out of my account. Can you help me get back in?",ACCOUNT_ACCESS
1031,chavezblake@gross-andrews.net,My gadgets are like me at social events. Not mixing well. Advice?,PRODUCT_COMPATIBILITY
1032,neil14@yahoo.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
1033,jennifer93@winters.info,My device is hotter than a summer in the Sahara. Should I be worried?,HARDWARE_ISSUE
1034,coreyhernandez@mcpherson.com,"It keeps freezing. I mean my device, not the weather.",HARDWARE_ISSUE
1035,kristineperkins@hotmail.com,Installation wizard? More like installation muggle. Can't get it to work.,INSTALLATION_SUPPORT
1036,vegajulie@nguyen-rodriguez.org,All my selfies are gone! Did the update eat them?,DATA_LOSS
1037,nathanthompson@yahoo.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1038,zcontreras@patrick-cain.com,"Half the time, my display is like, 'Nah, I'm out.' Fixable?",DISPLAY_ISSUE
1039,laura15@yahoo.com,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1040,whiteaustin@hood.com,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
1041,cynthia47@morrison.info,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1042,timothy47@yahoo.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1043,elizabeth50@yahoo.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1044,michelle86@johnson.biz,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1045,nicoleberry@fisher.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
1046,wjones@lara.com,In dire need of something that doesn’t break in 2 days. Any suggestions?,PRODUCT_RECOMMENDATION
1047,cathylong@hill-mitchell.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1048,trangeorge@yahoo.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1049,udavis@jones.com,I wanna cancel my order. Haven't received it and I'm already over it.,CANCELLATION_REQUEST
1050,frankanderson@gmail.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1051,georgeevan@gmail.com,"Bought a new keyboard, and it's already giving me the silent treatment.",PERIPHERAL_COMPATIBILITY
1052,adrian73@thomas.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
1053,carolyn00@nelson-kennedy.com,My new headphones and my phone are not talking. Can you mediate?,PERIPHERAL_COMPATIBILITY
1054,williamlee@yahoo.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1055,fishermario@webster.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1056,kevin00@dennis.com,All my selfies are gone! Did the update eat them?,DATA_LOSS
1057,brandonsanders@hotmail.com,Looks like my order decided to take a world tour. Still not here!,DELIVERY_PROBLEM
1058,carla35@yahoo.com,"Not to be dramatic, but I regret this purchase. Refund?",REFUND_REQUEST
1059,fmckinney@yahoo.com,"Hey there, I can't seem to log into my account. I'm sure I've got the right password!",ACCOUNT_ACCESS
1060,medinachristopher@campbell.info,"This isn't working out. It's not me, it's you. Can I get a refund?",REFUND_REQUEST
1061,fmurray@gmail.com,I think my new gadget hates me. Won't set up properly.,PRODUCT_SETUP
1062,rebeccagarcia@hotmail.com,"My payment went through twice. Double the fun, double the bill?",PAYMENT_ISSUE
1063,amandagreen@freeman-fisher.com,"This app crashes more than my diet plans. Bug fix, please?",SOFTWARE_BUG
1064,bowmanjessica@yahoo.com,My screen flickers more than my living room lights. Any tips?,DISPLAY_ISSUE
1065,matthew76@hotmail.com,"Got full bars, but the internet's playing hard to get.",NETWORK_PROBLEM
1066,desireetyler@hotmail.com,Trying to install this software and... I'm lost. Halp?,INSTALLATION_SUPPORT
1067,wilsonshannon@yahoo.com,So I paid... and then paid again? Guess I'm just generous like that.,PAYMENT_ISSUE
1068,rosalesmichelle@hotmail.com,Changed my mind! Can I cancel my order? I haven't even told my cat about it yet.,CANCELLATION_REQUEST
1069,uhull@alvarado.net,Wi-Fi drops more often than my friends on a Friday night.,NETWORK_PROBLEM
